name,industry,ratings,reviews,salaries,interviews,jobs,benefits,photos,hq,more_locations
Amalgamations Valeo Clutch,Auto Components,3.4,111.0,59800000.0,5.0,0.0,10.0,0.0,Chennai,5
Vishal Enterprises,Fashion & Textile,4.2,111.0,45800000.0,4.0,0.0,6.0,0.0,Surat,33
GD Goenka International School,Surat +16 other locations,3.4,111.0,34600000.0,6.0,3.0,19.0,0.0,,0
ATS Group,Engineering & Construction,4.0,111.0,80300000.0,11.0,0.0,7.0,0.0,Pune,13
Rollick Ice Cream,Kolkata +12 other locations,4.0,112.0,19400000.0,14.0,0.0,7.0,0.0,,0
Vatsal Technosoft,IT Services & Consulting,4.5,111.0,2700000.0,9.0,0.0,4.0,0.0,Ahmedabad,6
Affordplan,FinTech,3.6,111.0,45800000.0,11.0,2.0,9.0,1.0,New Delhi,15
Kaplan,EdTech,4.1,111.0,87500000.0,13.0,10.0,4.0,0.0,Bangalore / Bengaluru,7
Veremax Technologie Services,IT Services & Consulting,3.5,111.0,42000000.0,3.0,11.0,4.0,0.0,Chennai,23
Seven Seas Hotel,Hospitality,2.9,111.0,36800000.0,5.0,0.0,6.0,0.0,New Delhi,4
Lohia Auto Industries,Automobile,4.1,111.0,45000000.0,5.0,0.0,9.0,0.0,Kashipur,12
Sureworks Infotech Pvt. Ltd.,IT Services & Consulting,4.2,111.0,47700000.0,22.0,0.0,8.0,18.0,Bangalore / Bengaluru,17
Lyka Labs,Pharma,3.7,111.0,48700000.0,8.0,1.0,5.0,0.0,Ankleshwar,16
Glass Wall Systems,Engineering & Construction,4.2,111.0,45600000.0,15.0,0.0,5.0,0.0,Mumbai,9
XL Laboratories,Pharma,3.7,111.0,46900000.0,14.0,0.0,4.0,0.0,Bhiwadi,8
RETAIL HUB SOLUTIONS,Retail,4.2,111.0,23400000.0,7.0,0.0,8.0,0.0,Mumbai,37
TROPICAL AGROSYSTEM (I),Agro Chemicals,4.4,111.0,30700000.0,1.0,11.0,8.0,0.0,Chennai,36
Varian Medical Systems,Medical Equipment,3.7,111.0,78100000.0,16.0,0.0,12.0,0.0,Pune,7
Sentini,Vijayawada +14 other locations,3.4,111.0,46200000.0,3.0,13.0,6.0,0.0,,0
BramhaCorp,Real Estate,3.7,111.0,57000000.0,12.0,3.0,7.0,0.0,Pune,3
Saarloha Advanced Materials,Pune +4 other locations,3.2,111.0,56800000.0,7.0,0.0,6.0,0.0,,0
ERGOS,Internet,3.2,113.0,47900000.0,4.0,5.0,4.0,2.0,Bangalore / Bengaluru,20
Autocal Solutions,Clinical Research,3.9,111.0,38100000.0,4.0,5.0,9.0,0.0,Mumbai,15
HH Global,IT Services & Consulting,4.0,111.0,120000.0,12.0,1.0,9.0,0.0,Mumbai,11
Nalanda Learning Systems,Education & Training,2.2,111.0,25500000.0,10.0,0.0,28.0,0.0,Kolkata,8
MSP Group,Raigarh +13 other locations,3.8,111.0,42200000.0,9.0,0.0,7.0,0.0,,0
Max Data Entry Services,BPO,4.0,111.0,1500000.0,10.0,0.0,31.0,0.0,Kolkata,13
Madhu Silica,Metals & Mining,4.0,111.0,55600000.0,6.0,0.0,8.0,0.0,Bhavnagar,3
Pentair Water India,Industrial Machinery,3.8,111.0,49300000.0,10.0,9.0,15.0,0.0,Noida,10
Faze Three,Fashion & Textile,3.3,111.0,60100000.0,10.0,3.0,10.0,0.0,Silvassa / Dadra & Nagar Haveli,12
IBN Technologies,Financial Services,3.5,111.0,57900000.0,9.0,28.0,6.0,0.0,Pune,4
Gar Corporation,Real Estate,3.5,111.0,54700000.0,8.0,0.0,14.0,0.0,Hyderabad / Secunderabad,2
Kanchan Metals,Industrial Machinery,4.1,111.0,43100000.0,3.0,0.0,8.0,0.0,Greater Noida,7
Sunrise Biztech Systems,IT Services & Consulting,3.5,111.0,49600000.0,12.0,5.0,10.0,2.0,Bangalore / Bengaluru,3
Bharat Intern,Hyderabad / Secunderabad +22 other locations,3.8,111.0,6900000.0,12.0,0.0,0.0,1.0,,0
Core Energy Systems Limited,Defence & Aerospace,3.8,111.0,47500000.0,13.0,1.0,1.0,2.0,Mumbai,19
Nipro Medical,Healthcare,4.1,111.0,43300000.0,6.0,0.0,6.0,0.0,Pune,33
Knowcraft Analytics,Financial Services,2.9,111.0,64300000.0,14.0,4.0,6.0,0.0,Ahmedabad,7
Outscale Partners,Gurgaon / Gurugram +4 other locations,2.2,122.0,28600000.0,17.0,26.0,1.0,67.0,,0
NICE Actimize,IT Services & Consulting,3.4,114.0,63900000.0,20.0,0.0,10.0,0.0,Pune,2
Jeeva Organic,Pharma,3.6,111.0,27800000.0,15.0,3.0,7.0,40.0,Bhubaneswar,6
IndiQube,Real Estate,4.1,111.0,83100000.0,12.0,0.0,6.0,3.0,Bangalore / Bengaluru,6
Meru Accounting,Ahmedabad +3 other locations,3.6,111.0,17400000.0,14.0,0.0,1.0,1.0,,0
Relevel,Bangalore / Bengaluru +8 other locations,2.9,111.0,49000000.0,15.0,0.0,6.0,0.0,,0
Mobicule Technologies,Software Product,3.1,111.0,60300000.0,19.0,6.0,3.0,1.0,Mumbai,8
Oriental Rubber Industries,Petrochemicals,3.2,111.0,66700000.0,11.0,0.0,11.0,0.0,Pune,6
GlowTouch,Mangaluru +4 other locations,3.0,111.0,73000000.0,7.0,0.0,0.0,0.0,,0
Gala Precision Engineering Limited,Engineering & Construction,4.0,111.0,49200000.0,8.0,7.0,17.0,18.0,Mumbai,8
Lighthouse Learning,Mumbai +16 other locations,3.5,117.0,65200000.0,4.0,22.0,2.0,0.0,,0
Saurashtra Chemicals,Chemicals,4.0,111.0,45100000.0,12.0,0.0,13.0,0.0,Porbandar,6
VITAE International Accounting Services,Accounting & Auditing,3.6,111.0,54900000.0,8.0,1.0,11.0,0.0,Coimbatore,2
Nation with NaMo,New Delhi +16 other locations,2.6,111.0,60100000.0,29.0,36.0,2.0,0.0,,0
ekincare,Healthcare,3.0,111.0,57900000.0,12.0,9.0,7.0,0.0,Hyderabad / Secunderabad,6
Driver Logistics,Logistics,4.2,111.0,44600000.0,5.0,2.0,1.0,0.0,Bangalore / Bengaluru,23
Bop Realty,Noida +8 other locations,4.7,111.0,28300000.0,8.0,8.0,3.0,1.0,,0
VRP Telematics,Retail,3.1,111.0,35800000.0,7.0,4.0,5.0,2.0,New Delhi,18
Mojj Engineering Systems,Financial Services,3.8,111.0,46300000.0,6.0,0.0,6.0,0.0,Pune,5
Sterling E-Mobility Solutions,Auto Components,3.4,111.0,41700000.0,9.0,7.0,7.0,3.0,Faridabad,5
The Walt Disney Company,Media & Entertainment,4.2,111.0,100000.0,12.0,1.0,13.0,0.0,Mumbai,15
Encore Healthcare,Pharma,3.5,111.0,35900000.0,1.0,2.0,3.0,0.0,Aurangabad,12
DY Patil University,Education & Training,3.4,111.0,67200000.0,9.0,0.0,8.0,0.0,Pune,11
Prose Technologies,Pune +28 other locations,4.1,114.0,53200000.0,5.0,0.0,0.0,0.0,,0
Diagno Labs,Healthcare,4.2,110.0,31200000.0,2.0,0.0,12.0,0.0,Gurgaon / Gurugram,27
Imdaad,Facility Management Services,4.6,110.0,16900000.0,7.0,0.0,14.0,1.0,Dubai,8
Raja Software Labs,IT Services & Consulting,3.3,110.0,65900000.0,44.0,18.0,9.0,0.0,Pune,1
Indian Red Cross Society,Non-Profit,3.9,110.0,26900000.0,4.0,0.0,7.0,3.0,Ahmedabad,59
Oswal Infrastructure,Real Estate,3.5,110.0,43900000.0,18.0,0.0,6.0,1.0,Ahmedabad,11
Brinks Arya India,Financial Services,4.1,110.0,21500000.0,2.0,0.0,10.0,0.0,Mumbai,30
TELUS Health,Recruitment,4.0,110.0,63900000.0,18.0,12.0,14.0,0.0,Gurgaon / Gurugram,4
Armed Forces Tribunal,Government,4.8,110.0,30300000.0,0.0,0.0,20.0,0.0,New Delhi,38
Blue Dart Aviation,Aviation,3.6,110.0,29200000.0,4.0,0.0,20.0,1.0,Chennai,17
Farbe Firma Private Limited,Pharma,3.5,110.0,33200000.0,6.0,5.0,3.0,6.0,Ankleshwar,3
Input Zero Technologies,Analytics & KPO,3.7,110.0,54500000.0,8.0,12.0,5.0,0.0,Bangalore / Bengaluru,7
Oswal Industries,Financial Services,3.5,110.0,44900000.0,4.0,0.0,8.0,0.0,Ahmedabad,9
Essel Infraprojects,Engineering & Construction,4.0,110.0,46400000.0,4.0,0.0,20.0,0.0,New Delhi,20
Techjays,IT Services & Consulting,4.3,110.0,21600000.0,21.0,4.0,42.0,8.0,Coimbatore,2
Clarks Inn Group of Hotels,Hospitality,3.5,110.0,33500000.0,5.0,1.0,20.0,0.0,New Delhi,37
IT Convergence,IT Services & Consulting,3.1,110.0,84500000.0,10.0,0.0,8.0,0.0,Hyderabad / Secunderabad,2
RSP Design Consultants,Architecture & Interior Design,3.9,110.0,59700000.0,6.0,0.0,8.0,0.0,Bangalore / Bengaluru,14
Gimatex Industries,Fashion & Textile,3.3,110.0,52100000.0,5.0,0.0,4.0,0.0,Nagpur,10
Brinks Arya India,Financial Services,4.1,110.0,21500000.0,2.0,0.0,10.0,0.0,Mumbai,30
Central Board of Secondary Education,Government,4.3,110.0,53000000.0,5.0,0.0,7.0,0.0,New Delhi,37
Municipal Council,New Delhi +64 other locations,4.2,110.0,41300000.0,2.0,0.0,3.0,7.0,,0
Zenith Industrial Rubber Products,Petrochemicals,3.4,110.0,49900000.0,10.0,0.0,8.0,0.0,Mumbai,13
Diagno Labs,Healthcare,4.2,110.0,31200000.0,2.0,0.0,12.0,0.0,Gurgaon / Gurugram,27
IBCC Industries,Ahmedabad +12 other locations,4.0,110.0,38500000.0,12.0,0.0,5.0,2.0,,0
Raja Software Labs,IT Services & Consulting,3.3,110.0,65900000.0,44.0,18.0,9.0,0.0,Pune,1
Imdaad,Facility Management Services,4.6,110.0,16900000.0,7.0,0.0,14.0,1.0,Dubai,8
Aamby Valley City,Real Estate,3.7,110.0,32200000.0,3.0,9.0,22.0,0.0,Pune,7
Sietz Technologies,Auto Components,4.1,110.0,47700000.0,12.0,1.0,10.0,0.0,Faridabad,5
City Hospital,Healthcare,4.0,110.0,47300000.0,3.0,3.0,8.0,0.0,Nagpur,37
Udaan Express,New Delhi +48 other locations,4.1,110.0,20800000.0,7.0,0.0,7.0,0.0,,0
CDYMAX,Pharma,3.5,118.0,58700000.0,7.0,0.0,3.0,0.0,Bangalore / Bengaluru,4
Poddar Tyres,Auto Components,3.8,110.0,36700000.0,5.0,0.0,7.0,0.0,Ludhiana,17
Al Bawani Co.,Engineering & Construction,3.9,110.0,19400000.0,12.0,0.0,15.0,0.0,Riyadh,7
Nova Techset,Printing & Publishing,3.2,110.0,57300000.0,8.0,6.0,4.0,0.0,Chennai,4
Central Board of Secondary Education,Government,4.3,110.0,53000000.0,5.0,0.0,7.0,0.0,New Delhi,37
SuperProcure,Kolkata +5 other locations,4.8,110.0,27400000.0,7.0,12.0,5.0,0.0,,0
22Nd Century Technologies,IT Services & Consulting,4.9,110.0,4300000.0,0.0,0.0,1.0,0.0,Chandigarh,3
Indogulf CropSciences,Agro Chemicals,3.2,110.0,48600000.0,3.0,0.0,5.0,0.0,New Delhi,16
Avantel,Hardware & Networking,3.9,110.0,55400000.0,14.0,4.0,8.0,0.0,Visakhapatnam,5
Zenith Industrial Rubber Products,Petrochemicals,3.4,110.0,49900000.0,10.0,0.0,8.0,0.0,Mumbai,13
ITDOSE INFOSYSTEMS,IT Services & Consulting,3.2,110.0,44600000.0,15.0,10.0,5.0,0.0,Noida,6
Municipal Council,New Delhi +64 other locations,4.2,110.0,41300000.0,2.0,0.0,3.0,7.0,,0
India Ratings & Research,Financial Services,3.5,110.0,61400000.0,12.0,0.0,10.0,0.0,Mumbai,12
21K School,EdTech,3.6,109.0,24900000.0,9.0,4.0,4.0,0.0,Bangalore / Bengaluru,9
City Hospital,Healthcare,4.0,110.0,47300000.0,3.0,3.0,8.0,0.0,Nagpur,37
RED CHIEF,Retail,4.0,113.0,29900000.0,6.0,0.0,14.0,0.0,Kanpur,40
QASolvers,EdTech,3.9,110.0,5200000.0,30.0,4.0,3.0,0.0,Varanasi,5
Consort Builders,Real Estate,4.4,110.0,38700000.0,11.0,3.0,8.0,1.0,Chandigarh,14
New Horizon College of Engineering,Education & Training,3.7,110.0,33600000.0,9.0,0.0,12.0,0.0,Bangalore / Bengaluru,2
TaeguTec,Industrial Machinery,4.2,110.0,48700000.0,7.0,0.0,9.0,0.0,Bangalore / Bengaluru,10
Nirmaan Organization,Financial Services,3.5,110.0,35800000.0,8.0,2.0,6.0,0.0,Hyderabad / Secunderabad,17
Huber Suhner Electronics,Electrical Equipment,3.9,110.0,51200000.0,8.0,1.0,11.0,0.0,Gurgaon / Gurugram,6
Phoenix Mecano,Industrial Machinery,3.9,110.0,66000000.0,3.0,0.0,7.0,0.0,Pune,8
Blackboard Education and Reseach Foundation,EdTech,3.6,110.0,52800000.0,12.0,2.0,6.0,0.0,Noida,5
Pixis,Internet,3.8,110.0,64800000.0,14.0,4.0,11.0,0.0,Bangalore / Bengaluru,3
ARKA Fincap,NBFC,3.6,110.0,56600000.0,6.0,3.0,1.0,0.0,Mumbai,22
India Kawasaki Motors Pvt. Ltd.,Automobile,3.7,110.0,68500000.0,10.0,0.0,8.0,0.0,Pune,8
uCertify,EdTech,3.7,110.0,35100000.0,17.0,0.0,8.0,20.0,Noida,4
Saleswallah,Education & Training,4.8,110.0,7100000.0,12.0,0.0,1.0,0.0,Gurgaon / Gurugram,1
Velocity Software Solutions,IT Services & Consulting,3.9,110.0,34100000.0,19.0,0.0,11.0,146.0,Noida,7
Modern Construction Company,Engineering & Construction,3.1,110.0,41900000.0,2.0,0.0,9.0,0.0,New Delhi,23
Prodocs Solutions,Mumbai +3 other locations,3.5,110.0,28800000.0,13.0,9.0,0.0,0.0,,0
Softura,Software Product,3.5,110.0,76800000.0,12.0,24.0,8.0,0.0,Chennai,3
Finnew Solutions,FinTech,4.1,110.0,48300000.0,1.0,7.0,6.0,0.0,Bangalore / Bengaluru,30
Xitadel CAE Technologies,Analytics & KPO,3.7,110.0,43000000.0,12.0,3.0,19.0,0.0,Bangalore / Bengaluru,4
Lansum Properties,Real Estate,4.1,110.0,43600000.0,6.0,9.0,8.0,0.0,Hyderabad / Secunderabad,2
Shri Bhagwati Machines Pvt. Ltd.,Industrial Machinery,3.5,110.0,41500000.0,12.0,1.0,5.0,8.0,Ajmer,10
VProtect,Gurgaon / Gurugram +8 other locations,3.2,110.0,33300000.0,10.0,0.0,3.0,0.0,,0
iQGateway,IT Services & Consulting,4.4,110.0,32900000.0,8.0,0.0,5.0,0.0,Bangalore / Bengaluru,3
S.K.B. Builders,Engineering & Construction,4.1,110.0,36300000.0,4.0,0.0,10.0,0.0,New Delhi,17
Gvr Technolabs,Engineering & Construction,3.7,110.0,43300000.0,7.0,10.0,6.0,0.0,Bangalore / Bengaluru,28
Gmoney Pvt. Ltd.,Internet,3.5,110.0,35500000.0,5.0,0.0,5.0,2.0,Mumbai,21
BeBran Digital,New Delhi +2 other locations,4.5,110.0,1600000.0,35.0,0.0,2.0,0.0,,0
M.B.A Consulting India,Financial Services,3.7,110.0,39200000.0,6.0,1.0,8.0,0.0,Noida,10
Concept Pharmaceuticals,Pharma,3.3,110.0,41800000.0,10.0,14.0,7.0,0.0,Mumbai,22
Statcon Energiaa,Electronics Manufacturing,4.0,110.0,50200000.0,7.0,5.0,6.0,7.0,Noida,11
FINE COMPONENTS AND TOOLS,Industrial Machinery,3.6,110.0,57700000.0,10.0,3.0,11.0,1.0,Bangalore / Bengaluru,7
LA Technologies,IT Services & Consulting,4.0,110.0,33200000.0,29.0,7.0,21.0,0.0,Mumbai,9
Sobha Projects and Trade,Engineering & Construction,4.2,110.0,57900000.0,6.0,0.0,3.0,0.0,Bangalore / Bengaluru,10
Credit Information Bureau,Mumbai +6 other locations,3.6,110.0,77000000.0,4.0,0.0,3.0,0.0,,0
Infotree Global Solutions,Recruitment,3.6,111.0,37200000.0,8.0,0.0,6.0,0.0,Jammu,9
PACL India,Real Estate,2.6,109.0,19200000.0,1.0,0.0,8.0,0.0,New Delhi,47
Lomos Archilabs,EdTech,3.7,105.0,9600000.0,6.0,0.0,48.0,0.0,Bangalore / Bengaluru,6
Nava Bharath Fertilizers,Agro Chemicals,3.6,109.0,21500000.0,6.0,8.0,18.0,0.0,Hyderabad / Secunderabad,37
Amrapali Group,Real Estate,3.2,109.0,27600000.0,1.0,0.0,15.0,0.0,Noida,14
Princeware,Petrochemicals,3.2,109.0,49400000.0,3.0,0.0,6.0,0.0,Mumbai,21
Mohan Spintex,Fashion & Textile,3.9,109.0,52700000.0,1.0,0.0,8.0,0.0,Vijayawada,5
Extinct Fire Engineers,Industrial Machinery,3.8,109.0,31300000.0,2.0,1.0,10.0,0.0,Mumbai,13
NPL BlueSky Automotive,Pune +32 other locations,3.8,109.0,44000000.0,15.0,0.0,4.0,0.0,,0
SOGEFI ENGINE SYSTEMS INDIA,Auto Components,3.8,109.0,55800000.0,9.0,0.0,12.0,0.0,Gurgaon / Gurugram,5
Guru Amardass International,Noida +8 other locations,3.5,109.0,32800000.0,7.0,0.0,8.0,1.0,,0
Lark Laboratories (I),Pharma,2.9,109.0,32300000.0,8.0,0.0,7.0,0.0,Bhiwadi,13
K & J Project,Engineering & Construction,3.0,109.0,41300000.0,5.0,11.0,8.0,0.0,Nagpur,27
Tag Corporation,Industrial Machinery,3.4,109.0,64700000.0,10.0,0.0,10.0,0.0,Chennai,3
Tata Docomo,Telecom,4.2,109.0,25400000.0,7.0,0.0,6.0,0.0,Hyderabad / Secunderabad,54
Girnarsoft Automobiles,Gurgaon / Gurugram +25 other locations,3.8,107.0,33200000.0,7.0,0.0,16.0,0.0,,0
Patel Motors,Auto Components,4.1,109.0,49700000.0,5.0,0.0,9.0,1.0,Indore,8
Asmoh Laboratories,Pharma,3.8,109.0,23500000.0,15.0,5.0,1.0,0.0,Noida,4
Rkec Project,Real Estate,3.9,109.0,43200000.0,6.0,0.0,10.0,0.0,Visakhapatnam,16
MunchhOnn,FMCG,3.3,109.0,20800000.0,13.0,0.0,4.0,3.0,Hajipur,13
Avant Garde Industries,Industrial Machinery,4.5,109.0,7200000.0,42.0,1.0,1.0,0.0,Mumbai,2
Flourish Pure Foods,Food Processing,1.9,109.0,45500000.0,5.0,0.0,7.0,0.0,Ahmedabad,10
Yellow Banana Food Company,Hospitality,3.3,109.0,42400000.0,7.0,0.0,13.0,0.0,Mumbai,5
Agrim Housing Finance,Financial Services,4.2,109.0,21700000.0,8.0,1.0,1.0,2.0,Mumbai,16
Sankei Giken,Auto Components,4.0,109.0,43100000.0,10.0,0.0,9.0,0.0,Bawal,5
Unicom Infotel,IT Services & Consulting,4.2,109.0,44300000.0,7.0,1.0,8.0,0.0,Mumbai,24
G Plast,Industrial Machinery,3.5,109.0,52300000.0,5.0,41.0,5.0,12.0,Coimbatore,2
Accu Pack Engineering,Engineering & Construction,3.3,109.0,47300000.0,3.0,5.0,14.0,1.0,Mumbai,5
NGL Fine Chem,Pharma,3.9,109.0,58800000.0,9.0,15.0,4.0,0.0,Mumbai,5
Jocata Financial Advisory and Technology,Financial Services,3.3,109.0,93100000.0,14.0,0.0,9.0,0.0,Hyderabad / Secunderabad,4
Avacend Solutions,Chennai +22 other locations,3.7,109.0,59100000.0,6.0,0.0,15.0,0.0,,0
RATNATRIS PHARMACEUTICALS PRIVATE LIMITED,Pharma,3.9,109.0,36200000.0,9.0,3.0,11.0,0.0,Ahmedabad,5
Seagate,Hardware & Networking,3.3,110.0,70300000.0,19.0,0.0,10.0,5.0,Pune,5
Quality Needles,Medical Equipment,3.5,109.0,45000000.0,14.0,0.0,6.0,0.0,Noida,3
Arvog,Mumbai +32 other locations,4.7,109.0,8000000.0,39.0,13.0,0.0,0.0,,0
SmartConnect Technologies,IT Services & Consulting,2.9,109.0,70400000.0,6.0,3.0,8.0,0.0,Mumbai,10
Microgen Hygiene,Healthcare,3.5,109.0,30200000.0,13.0,3.0,10.0,0.0,Mumbai,16
Emirates Global Aluminium,Metals & Mining,4.0,109.0,27900000.0,8.0,0.0,10.0,0.0,Dubai,6
Tatsuno India,Oil & Gas,3.1,109.0,42900000.0,6.0,2.0,9.0,0.0,Navi Mumbai,17
Synoptics Technologies,IT Services & Consulting,3.5,109.0,34500000.0,6.0,10.0,4.0,0.0,Mumbai,19
Absolutelabs,Hyderabad / Secunderabad +3 other locations,4.3,109.0,12600000.0,8.0,7.0,3.0,7.0,,0
Mindseed,Education & Training,4.2,109.0,23400000.0,8.0,7.0,20.0,36.0,Mumbai,11
Jio Haptik,Emerging Technologies,3.4,109.0,72500000.0,15.0,16.0,8.0,27.0,Mumbai,8
Rtech Group,Real Estate,3.7,109.0,44200000.0,3.0,3.0,14.0,0.0,Jaipur,11
PhillipCapital,Financial Services,3.3,109.0,75900000.0,8.0,4.0,3.0,0.0,Mumbai,8
Navigant Technologies,BPO,2.2,109.0,44100000.0,11.0,0.0,8.0,0.0,New Delhi,5
Supertron Electronics,IT Services & Consulting,4.5,109.0,37600000.0,2.0,0.0,7.0,0.0,Kolkata,24
Schenck Process India,Industrial Machinery,3.3,109.0,59300000.0,13.0,0.0,10.0,0.0,Bangalore / Bengaluru,8
Lindstrom Services,Fashion & Textile,4.0,109.0,44900000.0,10.0,0.0,11.0,0.0,Pune,15
Nureca Limited,Medical Equipment,4.2,108.0,39800000.0,10.0,4.0,1.0,22.0,Chandigarh,15
Suncity Projects,Real Estate,4.0,109.0,45800000.0,7.0,0.0,11.0,0.0,Gurgaon / Gurugram,11
Stanley Engineered Fastening,Industrial Machinery,3.9,109.0,54500000.0,7.0,0.0,5.0,0.0,Chennai,9
Blue Consulting,Accounting & Auditing,3.8,109.0,33900000.0,9.0,8.0,10.0,0.0,Noida,8
Aditya Birla Renewables,Power,3.7,109.0,46100000.0,9.0,0.0,1.0,0.0,Mumbai,25
Shree Maruti Integrated Logistics,Ahmedabad +29 other locations,3.5,109.0,31300000.0,5.0,1.0,1.0,0.0,,0
Pickyourtrail,Travel & Tourism,3.4,109.0,54300000.0,21.0,0.0,1.0,6.0,Chennai,6
Vinsys IT Services India Limited,Education & Training,3.4,109.0,63500000.0,11.0,11.0,5.0,7.0,Pune,6
Via.com,Media & Entertainment,4.1,109.0,49500000.0,7.0,0.0,4.0,0.0,Bangalore / Bengaluru,11
T D S MANAGEMENT CONSULTANT,Recruitment,3.8,109.0,25600000.0,11.0,0.0,6.0,2.0,Mohali,42
Mahindra Powerol,Industrial Machinery,3.9,109.0,50400000.0,6.0,0.0,5.0,0.0,Pune,38
R K D Construction,Engineering & Construction,4.1,109.0,39600000.0,7.0,0.0,4.0,0.0,Bhubaneswar,11
Kuwait Integrated Petroleum Industries,Kuwait City +8 other locations,3.9,109.0,46500000.0,17.0,0.0,5.0,0.0,,0
BBD University,Financial Services,3.5,109.0,28600000.0,11.0,15.0,2.0,0.0,Lucknow,3
Baazi Games,IT Services & Consulting,3.6,109.0,70400000.0,19.0,7.0,7.0,0.0,New Delhi,4
Lakshmi Hyundai,Automobile,3.7,109.0,42700000.0,3.0,0.0,8.0,0.0,Hyderabad / Secunderabad,7
Oman Pharmaceutical Products,Pharma,2.7,109.0,35400000.0,19.0,1.0,10.0,1.0,Salalah,10
Rishita Developers,Real Estate,4.0,109.0,39300000.0,3.0,1.0,11.0,0.0,Lucknow,3
Engineering Projects,Engineering & Construction,3.6,109.0,54600000.0,8.0,0.0,8.0,0.0,New Delhi,27
Pooja Forge,Industrial Machinery,3.6,109.0,45700000.0,13.0,2.0,9.0,0.0,Faridabad,6
Golcha Associated Group,Metals & Mining,4.0,109.0,40500000.0,8.0,0.0,10.0,0.0,Udaipur,13
Indus Health Plus,Fitness & Wellness,3.3,109.0,44700000.0,4.0,6.0,17.0,0.0,Pune,17
Panasonic Energy India Co,Auto Components,4.0,109.0,53100000.0,5.0,0.0,7.0,0.0,Vadodara,19
Valued Epistemics,EdTech,2.6,109.0,23600000.0,15.0,1.0,15.0,0.0,Chennai,4
Pooja Forge,Industrial Machinery,3.6,109.0,45700000.0,13.0,2.0,9.0,0.0,Faridabad,6
NextGen Invent,IT Services & Consulting,3.6,109.0,34400000.0,5.0,10.0,3.0,0.0,Noida,5
SAGE Automation,Industrial Automation,4.1,109.0,21100000.0,16.0,0.0,1.0,9.0,Pune,1
Vymo Technologies,Software Product,2.2,109.0,97700000.0,13.0,2.0,1.0,0.0,Bangalore / Bengaluru,3
TableSpace Technologies,Real Estate,3.1,108.0,50300000.0,18.0,0.0,3.0,7.0,Bangalore / Bengaluru,7
Mercer Mettl,EdTech,3.5,109.0,62900000.0,6.0,0.0,9.0,0.0,Gurgaon / Gurugram,6
Institute of Liver & Biliary Sciences,Education & Training,4.2,109.0,41600000.0,3.0,47.0,9.0,0.0,New Delhi,1
Country Club Hospitality & Holidays,Hospitality,4.0,109.0,33100000.0,1.0,1.0,9.0,0.0,Hyderabad / Secunderabad,19
Mohan Impex,Kolkata +11 other locations,4.1,109.0,22700000.0,13.0,0.0,6.0,0.0,,0
Maharani Innovative Paints,Chemicals,3.5,109.0,50900000.0,2.0,0.0,14.0,0.0,Faridabad,14
Tech Firefly,IT Services & Consulting,3.5,108.0,48400000.0,8.0,3.0,5.0,0.0,Hyderabad / Secunderabad,4
SFS Group,Pune +7 other locations,3.7,116.0,46900000.0,5.0,1.0,0.0,0.0,,0
FundsIndia,FinTech,3.2,109.0,79400000.0,12.0,1.0,6.0,0.0,Chennai,8
Gurit India,Internet,4.1,109.0,47300000.0,12.0,7.0,5.0,0.0,Chennai,8
Y Equipment Services Pvt Ltd,Building Material,3.8,109.0,59300000.0,18.0,0.0,6.0,42.0,Greater Noida,22
Anyone Home,Internet,4.1,109.0,59800000.0,35.0,0.0,12.0,0.0,Pune,22
Tech Firefly,IT Services & Consulting,3.5,108.0,48400000.0,8.0,3.0,5.0,0.0,Hyderabad / Secunderabad,4
ADA Tech Solutions Private Limited,BPO,3.9,109.0,31800000.0,10.0,159.0,1.0,11.0,Pune,6
Bal Bharati Public School,Education & Training,4.1,109.0,34900000.0,1.0,27.0,3.0,0.0,New Delhi,26
Reliance Composites,Vadodara +26 other locations,3.5,109.0,29300000.0,5.0,0.0,1.0,0.0,,0
Metec Design & Construction Engineers,Engineering & Construction,3.8,110.0,41600000.0,3.0,0.0,16.0,0.0,Chennai,7
Atulaya Healthcare,Healthcare,3.6,109.0,37000000.0,3.0,4.0,1.0,0.0,Chandigarh,13
Maharashtra State Power Generation Company,Power,4.1,109.0,21200000.0,0.0,0.0,9.0,0.0,Nagpur,16
Swami Vivekanand Subharti University,Education & Training,3.7,109.0,29100000.0,2.0,0.0,11.0,9.0,Meerut,6
BYD India,Automobile,3.3,109.0,62100000.0,8.0,5.0,4.0,0.0,Chennai,13
BIC Contracting,Engineering & Construction,4.7,107.0,16600000.0,2.0,0.0,16.0,0.0,Dubai,8
Falcon Force,IT Services & Consulting,4.0,108.0,27700000.0,7.0,0.0,13.0,0.0,Gurgaon / Gurugram,5
Manya Education,Education & Training,3.3,108.0,38500000.0,6.0,0.0,9.0,0.0,New Delhi,13
"Denso Haryana Private Limited, Plant 1",Auto Components,3.9,108.0,44400000.0,14.0,0.0,23.0,0.0,Gurgaon / Gurugram,5
Sapphire International School,Education & Training,3.5,108.0,24000000.0,7.0,0.0,6.0,3.0,Noida,6
Volvo Buses,Automobile,3.5,108.0,42900000.0,6.0,0.0,17.0,0.0,Bangalore / Bengaluru,12
BARSYL,Railways,3.8,108.0,33800000.0,9.0,68.0,13.0,1.0,Hyderabad / Secunderabad,19
TMI Group,Recruitment,3.8,108.0,41500000.0,8.0,0.0,13.0,0.0,Hyderabad / Secunderabad,26
